,latitude,longitude,number_intersections,value
4519,29.71709278,-95.26486055,2,0.00172
4520,29.71301569,-95.51925525,2,0.0010140000000000001
4521,29.72390574,-95.4093979,6,0.000675
4522,29.73683056,-95.24267944,2,0.0006950661376000001
4523,29.71761075,-95.53274577,2,0.000863625
4524,29.73218668,-95.24853563,2,0.00134
4525,29.74310689,-95.24822699,2,0.0006033888889
4526,29.72216011,-95.26601009,2,0.003805
4527,29.77859568,-95.35136071,3,0.0008363957306999999
4528,29.71230979,-95.40329749,10,0.0008041666667
4529,29.76417599,-95.39623595,2,0.00107
4530,29.70376273,-95.50116986,6,0.00066
4531,29.70267658,-95.41624665,2,0.0004485
4532,29.69394796,-95.50207812,2,0.0006188235294
4533,29.74556994,-95.44030192,3,0.000585
4534,29.80994909,-95.40677745,2,0.0007798333333
4535,29.73526961,-95.24666933,2,0.0007154166667000001
4536,29.61389369,-95.38024438,2,0.0011078571430000001
4537,29.75038559,-95.446128,2,0.0008525000000000001
4538,29.76840477,-95.38906868,9,0.00146
4539,29.79604019,-95.48055179999999,2,0.0004766666667
4540,29.73357475,-95.25288532,4,0.0009666666667
4541,29.70519125,-95.51880718,10,0.0014585000000000002
4542,29.69650752,-95.53802797,4,0.0007766666667000001
4543,29.80995167,-95.39601024,2,0.0007566666667
4544,29.77802722,-95.43527691,3,0.003
4545,29.80207944,-95.48289147,6,0.00073625
4546,29.60191494,-95.36846992,2,0.00086225
4547,29.74424877,-95.24264574,2,0.000602
4548,29.600618199999996,-95.3282421,2,0.00148
4549,29.69904351,-95.27822957,2,0.00135
4550,29.77980168,-95.34099528,3,0.001247142857
4551,29.76989261,-95.38551448,3,0.0013
4552,29.59839065,-95.36513868,4,0.001746666667
4553,29.74942205,-95.43460197,2,0.0006076190476
4554,29.61648721,-95.31883509999999,2,0.001018
4555,29.70116401,-95.52311799,2,0.00045999999999999996
4556,29.75182108,-95.24243714,2,0.00078
4557,29.72040243,-95.28203672,2,0.0007864772727
4558,29.719667600000005,-95.40952874,3,0.00123
4559,29.78792372,-95.47993170000001,2,0.0005129166667
4560,29.71672835,-95.53103022,3,0.0005626247655
4561,29.79622266,-95.33726800000001,2,0.0013025
4562,29.71135803,-95.40253336,22,0.000566
4563,29.73463719,-95.24279187,4,0.0008300000000000001
4564,29.80728427,-95.3931615,2,0.0006221666667000001
4565,29.60270801,-95.35352874,2,0.0008711111111
4566,29.76765989,-95.37588776,2,0.0013275000000000001
4567,29.72556972,-95.41130969,6,0.00118125
4568,29.78442409,-95.46800234,11,0.002095
4569,29.79165317,-95.47486694,2,0.0005225
4570,29.60473131,-95.37221769,2,0.00051375
4571,29.69025022,-95.27120385,2,0.0008854166667000001
4572,29.7239082,-95.27894376,2,0.001794780303
4573,29.59822607,-95.37258467,2,0.00234
4574,29.70876002,-95.41858925,5,0.001215
4575,29.59849754,-95.35802459,2,0.00165
4576,29.70641045,-95.52310282,6,0.0010845999999999998
4577,29.68329078,-95.27196876,2,0.00070875
4578,29.70956321,-95.41005025,2,0.0004883333333
4579,29.81056894,-95.39576052,2,0.0007878125
4580,29.69078773,-95.26770767,2,0.0005555555556
4581,29.74367409,-95.2578059,2,0.0006883333333
4582,29.68853899,-95.27610273,2,0.0006900000000000001
4583,29.70342175,-95.27688281,4,0.003595714286
4584,29.73318056,-95.24398633,4,0.0009366315789
4585,29.68610106,-95.27204716,2,0.0005896666667000001
4586,29.69737855,-95.52737732,2,0.000526125
4587,29.69264647,-95.26490795,3,0.000705
4588,29.72556775,-95.40202126,6,0.00088
4589,29.8011419,-95.33988622,12,0.0023675000000000002
4590,29.78601107,-95.2917485,6,0.001928333333
4591,29.73582836,-95.26167573,2,0.0021100000000000003
4592,29.76837015,-95.37568999,2,0.001
4593,29.80687134,-95.40939144,4,0.0008075714286000001
4594,29.79840357,-95.47980257,2,0.00045
4595,29.71833359,-95.26906849,2,0.0015475
4596,29.71247838,-95.27488445,2,0.0010278571430000002
4597,29.71551482,-95.27569475,8,0.001182777778
4598,29.69753573,-95.4929591,5,0.001165
4599,29.74779442,-95.42572321,4,0.00103
4600,29.7395137,-95.26066997,2,0.0008327777777999999
4601,29.69509555,-95.5290131,3,0.0005725
4602,29.76703765,-95.41765691,2,0.0007725
4603,29.74928442,-95.43904576,2,0.0007660089286
4604,29.792566700000002,-95.48492403,6,0.0012519999999999999
4605,29.69729674,-95.49321426,6,0.00101
4606,29.71815332,-95.27744418,8,0.001137
4607,29.78754042,-95.30038251,2,0.001062916667
4608,29.77684649,-95.38400836,7,0.00196
4609,29.71425174,-95.26004559999998,2,0.0015199999999999999
4610,29.78605632,-95.48511547,7,0.00135
4611,29.77072754,-95.37725242,2,0.001112222222
4612,29.71940228,-95.27549402,3,0.0008552708333
4613,29.74415333,-95.23495975,4,0.0006169977679
4614,29.71938099,-95.27747537,4,0.0009423011364
4615,29.74710925,-95.41883381,4,0.0016825
4616,29.717805600000005,-95.2603673,2,0.001285
4617,29.81392623,-95.38531277,5,0.002525
4618,29.69564427,-95.5330741,2,0.000466
4619,29.73540355,-95.23556534,2,0.0006014136905
4620,29.78729484,-95.47364246,5,0.0006716666667
4621,29.71259645,-95.41616444,3,0.0006622916667000001
4622,29.72763828,-95.55677591,5,0.001308333333
4623,29.788857899999996,-95.4800713,2,0.0005178174603
4624,29.69175829,-95.27478782,2,0.0005985714286
4625,29.76934366,-95.38385687,4,0.001206979167
4626,29.74390404,-95.25751939,2,0.0008770833333
4627,29.60118241,-95.30043178,2,0.001270555556
4628,29.70843247,-95.5191313,6,0.0008416666667
4629,29.70505477,-95.4182931,6,0.001406666667
4630,29.71848129,-95.27202681,2,0.00193
4631,29.71913906,-95.5470415,2,0.00108625
4632,29.69657873,-95.53028762,2,0.0005821536797
4633,29.78475516,-95.3504069,4,0.001431174242
4634,29.69058121,-95.27076817,2,0.0006730000000000001
4635,29.81255296,-95.40846757,4,0.002195
4636,29.70254988,-95.27076367,3,0.0006793809524
4637,29.72852128,-95.54483642,2,0.00114625
4638,29.8125686,-95.40629556,2,0.002125
4639,29.807428700000003,-95.38731101,2,0.0006819444444
4640,29.75317205,-95.24380713,2,0.00078
4641,29.61383535,-95.31575083,2,0.00072
4642,29.77976867,-95.34667872,2,0.0008177380952
4643,29.603028499999997,-95.35221916,2,0.0008133333333
4644,29.71338344,-95.27028572,2,0.001146
4645,29.71778021,-95.41272314,4,0.001215
4646,29.80839878,-95.39669962,2,0.000583
4647,29.765543199999996,-95.38161543,2,0.0009633333332999999
4648,29.69873247,-95.49616372,2,0.000724
4649,29.77992372,-95.30219972,2,0.00089425
4650,29.77053022,-95.39603126,11,0.001088
4651,29.75088758,-95.42881756,2,0.000665
4652,29.70568837,-95.49306145,10,0.001625
4653,29.61952261,-95.34338670000001,2,0.000798
4654,29.76437165,-95.25599004,2,0.001185
4655,29.71706847,-95.52110833,6,0.0006690563725
4656,29.78145425,-95.29664313,2,0.001009859524
4657,29.784702000000003,-95.46973502,10,0.00199
4658,29.81202623,-95.34899338,4,0.00297
4659,29.683664299999997,-95.27532849,6,0.0015644375
4660,29.69611473,-95.50316419,2,0.0007099999999999999
4661,29.60318422,-95.35462981,2,0.001355833333
4662,29.72143671,-95.40674762,2,0.0006573809524
4663,29.70364518,-95.49431820000001,6,0.0009163636364
4664,29.7341042,-95.25323247,4,0.00081
4665,29.69159159,-95.26588847,2,0.0005769999999999999
4666,29.72297013,-95.41076829,9,0.00099625
4667,29.61824402,-95.33912358,2,0.0008587378247000001
4668,29.6858349,-95.27481419,5,0.000725
4669,29.79287756,-95.48063731,2,0.0004541666667
4670,29.81193201,-95.41002745,7,0.001389655172
4671,29.79690283,-95.32607804,2,0.00105
4672,29.78084559,-95.30659453,2,0.0008588
4673,29.60342468,-95.36971819,2,0.0006457142857
4674,29.71197972,-95.41264801,2,0.0007525
4675,29.74403878,-95.23314352,4,0.000788125
4676,29.60418223,-95.37650564,2,0.000802625
4677,29.72302263,-95.40713131,3,0.0006866666667000001
4678,29.80095764,-95.34219540000001,12,0.001638055556
4679,29.80556825,-95.38893057,3,0.0006573571429
4680,29.75913934,-95.23357374,2,0.0007227272727
4681,29.73906339,-95.2337261,2,0.0005635714286
4682,29.80902755,-95.38687151,2,0.000674
4683,29.78497849,-95.29201259,5,0.0016601636900000002
4684,29.78528859,-95.34037964,9,0.0019
4685,29.80287638,-95.47288553,6,0.0009199999999999999
4686,29.78141765,-95.29867855,2,0.001279930556
4687,29.79845468,-95.46816897,2,0.00098
4688,29.78276828,-95.34500261,2,0.00099
4689,29.69749583,-95.27615871,2,0.0007085416667
4690,29.782212,-95.29300153,2,0.001481428571
4691,29.76951065,-95.42735640000001,2,0.0007529576906000001
4692,29.80710621,-95.41021702,4,0.00131
4693,29.79093039,-95.47293359,2,0.0005184044233999999
4694,29.77239004,-95.39065959,17,0.0011673809519999999
4695,29.74640917,-95.44015492,3,0.000755
4696,29.60777198,-95.35070294,2,0.000968125
4697,29.78772966,-95.34197039,2,0.001380208333
4698,29.70528949,-95.41656789,6,0.000591
4699,29.73536957,-95.24437984,2,0.0006414583332999999
4700,29.72486979,-95.41501714,5,0.000854875
4701,29.71201204,-95.52122722,6,0.001310555556
4702,29.73298546,-95.23523759999999,3,0.00079625
4703,29.77389244,-95.39066682,14,0.001525
4704,29.71663189,-95.28091348,10,0.00084
4705,29.79887844,-95.34217476,2,0.0017399999999999998
4706,29.79438493,-95.32797048,6,0.001126875
4707,29.72367971,-95.41500501,6,0.0008164236111
4708,29.69196274,-95.53343399,6,0.001063333333
4709,29.70515309,-95.52109012,6,0.001599
4710,29.71636297,-95.41270066,5,0.0007974999999999999
4711,29.60441597,-95.38018311,2,0.0006666666667
4712,29.76771127,-95.37640127,2,0.0013333333329999999
4713,29.7704327,-95.41296201,3,0.001103888889
4714,29.72115888,-95.41003128,5,0.0006975
4715,29.80038121,-95.47361078,2,0.0004933333333
4716,29.69200949,-95.50224287,6,0.0007555902777999999
4717,29.72669476,-95.55332651,2,0.000614469697
4718,29.79623612,-95.47278314,2,0.00043775
4719,29.69852785,-95.27204071,2,0.0006635
4720,29.72328105,-95.54555727,6,0.0010666666670000001
4721,29.60099022,-95.311258,2,0.00125
4722,29.8105518,-95.39725748,2,0.0006833333333
4723,29.77699382,-95.39138765,7,0.0025
4724,29.75527307,-95.43505317,2,0.0007416666667000001
4725,29.74053045,-95.23615356,2,0.00066375
4726,29.81259499,-95.40457559,2,0.002245
4727,29.78052275,-95.29787244,2,0.001177310606
4728,29.710224199999995,-95.41186197,2,0.000546
4729,29.77986069,-95.4539288,2,0.002103333333
4730,29.71805572,-95.41669028,3,0.0009845333333
4731,29.62092169,-95.31957592,2,0.001233333333
4732,29.80791823,-95.40671644,2,0.0006972222222000001
4733,29.60144759,-95.36504965,2,0.0006715952381
4734,29.80822488,-95.34770676,2,0.000875
4735,29.79931366,-95.46817556,2,0.000965
4736,29.76377091,-95.37633063,2,0.00112
4737,29.71774561,-95.5207728,6,0.001538333333
4738,29.81369935,-95.38281728,5,0.002491666667
4739,29.70043146,-95.49903257,2,0.000671875
4740,29.80907799,-95.39738495,2,0.0005390277777999999
4741,29.60579434,-95.3618941,2,0.0007777083332999999
4742,29.80197302,-95.34144176,12,0.00201
4743,29.70182119,-95.27790898,4,0.0021375
4744,29.79479965,-95.47859129999999,6,0.0006739440994
4745,29.74210897,-95.43735423,2,0.0007790972222000001
4746,29.71986056,-95.52002089,13,0.00118
4747,29.78014371,-95.30348399,2,0.001099236111
4748,29.59814797,-95.37877548,2,0.0027300000000000002
4749,29.7070776,-95.41752877,6,0.000675375
4750,29.61950216,-95.33963868,2,0.0007639999999999999
4751,29.78138668,-95.30090853,2,0.0010949999999999998
4752,29.7178749,-95.52543143,3,0.00124
4753,29.61004079,-95.31780824,2,0.00128
4754,29.71320874,-95.41265813,4,0.00085
4755,29.69792594,-95.49621431,2,0.000704
4756,29.73754886,-95.25501063,2,0.0008366666667
4757,29.76820301,-95.39204606,9,0.0017399999999999998
4758,29.60518777,-95.31098613,2,0.00095125
4759,29.71864018,-95.52624904,4,0.00085
4760,29.61381799,-95.31067324,2,0.0006826666667000001
4761,29.69230102,-95.26457589,2,0.0006835714286000001
4762,29.78685106,-95.47074528,5,0.0006825595238
4763,29.71476855,-95.27221467,2,0.0009224999999999999
4764,29.61655163,-95.33263991,2,0.00069475
4765,29.71771434,-95.26009388,2,0.0013122103169999999
4766,29.612175699999998,-95.34846885,2,0.0006716666667
4767,29.69248574,-95.53142823,4,0.00109
4768,29.78027368,-95.34579972,2,0.00075625
4769,29.70367938,-95.27601497,4,0.003005
4770,29.768624199999998,-95.40944151,7,0.001465
4771,29.744715399999997,-95.43686289,2,0.0006305
4772,29.71026774,-95.41337887,2,0.0005474999999999999
4773,29.765855199999997,-95.37826601,2,0.001055833333
4774,29.6968559,-95.53608772,4,0.0004363333333
4775,29.70086119,-95.27456348,2,0.0007387619047999999
4776,29.68970318,-95.27192047,2,0.0007761666667
4777,29.77956217,-95.34367456,3,0.001135714286
4778,29.61225985,-95.36980858,2,0.0006875
4779,29.80438577,-95.40513949,4,0.0007602573529
4780,29.79797659,-95.34216175,2,0.0016600000000000002
4781,29.61049177,-95.31780845,2,0.00132
4782,29.60101656,-95.30457224,2,0.00123
4783,29.59957744,-95.38091988,2,0.0008979166667
4784,29.71923303,-95.26093184,2,0.001169166667
4785,29.78838585,-95.34021870000001,2,0.00214
4786,29.73329064,-95.25254276,4,0.001188666667
4787,29.78253916,-95.34420003,3,0.0009383333333
4788,29.80638866,-95.40783049,3,0.000605
4789,29.8049391,-95.40171153,8,0.000708452381
4790,29.7842847,-95.47571903,11,0.002215
4791,29.70935303,-95.40827284,2,0.0003883571429
4792,29.60253793,-95.37781893,2,0.0007492291667000001
4793,29.70149489,-95.52753228,2,0.000439
4794,29.71721679,-95.41845375,4,0.00141
4795,29.71647695,-95.25720721,2,0.0008642857142999999
4796,29.72066897,-95.28012421,2,0.000984
4797,29.70529852,-95.50453521,6,0.001045666667
4798,29.76642546,-95.41052536,4,0.001328
4799,29.60665195,-95.35145234,2,0.00088
4800,29.70205082,-95.49589146,2,0.0007588888889
4801,29.60692162,-95.37814639,2,0.00061
4802,29.60690256,-95.36470169,2,0.000779
4803,29.69348822,-95.53051345,4,0.0006563233025
4804,29.68887322,-95.50466017,6,0.0012
4805,29.70594371,-95.41829603,6,0.0013599999999999999
4806,29.77155884,-95.39251678,14,0.001059166667
4807,29.757490999999998,-95.25503317,2,0.0008083333333
4808,29.80286072,-95.47443652,6,0.00126015
4809,29.79752929,-95.33830105,2,0.0015425
4810,29.60519217,-95.37811666,2,0.00067
4811,29.8046266,-95.38745663,3,0.0007475
4812,29.79592759,-95.34031591,9,0.00176
4813,29.80656271,-95.41231852,4,0.00159
4814,29.61977776,-95.31776167,2,0.001460354167
4815,29.78358995,-95.30192653,2,0.001028875
4816,29.72307987,-95.41639318,3,0.001276868687
4817,29.78142665,-95.29815555,2,0.001291596638
4818,29.70018495,-95.27649199,3,0.000809875
4819,29.793477000000003,-95.47602758,6,0.00114
4820,29.81100011,-95.40567338,2,0.000797
4821,29.69858135,-95.50127829,2,0.00082
4822,29.7740787,-95.37589551,2,0.001146470588
4823,29.72830466,-95.54294151,2,0.0013599999999999999
4824,29.7946482,-95.48318507,6,0.0007733333333
4825,29.81259072,-95.38249892,6,0.0014199999999999998
4826,29.80089579,-95.34012309,12,0.002788
4827,29.76919665,-95.41150757,5,0.0008796428571
4828,29.71963749,-95.51974332,13,0.0012475
4829,29.8021868,-95.34245021,10,0.0021449999999999998
4830,29.73418127,-95.26627937,2,0.005235
4831,29.70066455,-95.2707645,3,0.0005857275132
4832,29.69788178,-95.49739953,2,0.00067725
4833,29.77796241,-95.37245364,3,0.0030475000000000003
4834,29.70866949,-95.41812749,6,0.00116625
4835,29.6040435,-95.37732401,2,0.0007964772727
4836,29.71451496,-95.52297847,2,0.0006349999999999999
4837,29.73555275,-95.26126671,2,0.00196275
4838,29.605773499999998,-95.35532641,2,0.001104552083
4839,29.74856712,-95.42573301,4,0.0007375
4840,29.74247005,-95.26503785,2,0.004115
4841,29.70396825,-95.41247916,6,0.0005871428571
4842,29.77291137,-95.38372778,3,0.001201111111
4843,29.71878452,-95.53932091,9,0.001265
4844,29.74961862,-95.44295472,2,0.0008710000000000001
4845,29.79352441,-95.32794551,6,0.0009266666667
4846,29.76873589,-95.38880547,8,0.00143
4847,29.79977837,-95.47213258,2,0.0004616666667
4848,29.69751789,-95.27285786,2,0.0006686607143
4849,29.73274387,-95.25428299,4,0.0009175075647000001
4850,29.69116223,-95.49945846,4,0.0010895
4851,29.60906751,-95.37873394,2,0.0005923055556
4852,29.76316769,-95.41840152,6,0.0006843627451
4853,29.60300538,-95.36618845,2,0.000685
4854,29.74547288,-95.44166585,3,0.00094734375
4855,29.69976511,-95.49711768,2,0.0007088888889
4856,29.75182122,-95.43455696,2,0.0005872916667000001
4857,29.69569961,-95.52468578,2,0.0011425
4858,29.7405918,-95.26348052,2,0.001031666667
4859,29.72467328,-95.41467441,6,0.0005963958333
4860,29.60774796,-95.34217176,2,0.0011
4861,29.74667247,-95.44770034,3,0.001611875
4862,29.60074291,-95.31542101,2,0.00131
4863,29.70318767,-95.53067323,9,0.00037999999999999997
4864,29.7870283,-95.29260655,6,0.001309464286
4865,29.80021236,-95.33376267,2,0.00157
4866,29.75076182,-95.42727641,2,0.00070425
4867,29.81137755,-95.38500916,2,0.0008266956522000001
4868,29.81247668,-95.39353736,5,0.0010284343429999999
4869,29.78175066,-95.34581258,2,0.0008933928570999999
4870,29.72201652,-95.40001615,2,0.00081
4871,29.69832186,-95.2782044,2,0.0013
4872,29.76455774,-95.39743279,2,0.001118333333
4873,29.79374561,-95.34236252,8,0.001225425505
4874,29.79140516,-95.48491408,2,0.001079166667
4875,29.69898384,-95.49997538,2,0.000674375
4876,29.81326576,-95.38473393,5,0.0008349999999999999
4877,29.80683597,-95.41099047,4,0.00110725
4878,29.79388055,-95.47873754,4,0.00042
4879,29.78814358,-95.4813014,2,0.0005454166667000001
4880,29.71086745,-95.26439047,5,0.0021100000000000003
4881,29.78444449,-95.48308913,8,0.001722291667
4882,29.70286012,-95.27716155,4,0.0032020000000000004
4883,29.80794013,-95.39233737,2,0.00055
4884,29.74951823,-95.44501812,2,0.00072
4885,29.78823668,-95.3432952,2,0.000853125
4886,29.76700247,-95.26531240000001,4,0.0036410227269999995
4887,29.70411769,-95.40645651,12,0.0010141989440000001
4888,29.71310523,-95.27242815,2,0.0009553125
4889,29.60924018,-95.36659782,2,0.0008039999999999999
4890,29.74819164,-95.43630949,2,0.0005828571429
4891,29.7747767,-95.37927151,6,0.001202251838
4892,29.76369764,-95.41840898,2,0.0007033333332999999
4893,29.60736989,-95.37817858,2,0.00061
4894,29.7870172,-95.30346049,2,0.0011415
4895,29.79358421,-95.33721700000001,7,0.001239875
4896,29.70872295,-95.26211094,2,0.00331
4897,29.71983435,-95.41148522,4,0.000633125
4898,29.80491797,-95.40391847,5,0.00059
4899,29.81158366,-95.39938755,3,0.001130714286
4900,29.60102927,-95.30764606,2,0.00112625
4901,29.69247679,-95.52867971,8,0.0014
4902,29.78153394,-95.30450856,2,0.001192514286
4903,29.71406873,-95.27093289,2,0.0010125
4904,29.61214725,-95.34122834,2,0.000725
4905,29.60924017,-95.36556568,2,0.0008230000000000001
4906,29.60151503,-95.35894441,2,0.00073
4907,29.68897177,-95.27756344,2,0.001165
4908,29.71752868,-95.53596654,6,0.001035
4909,29.59870828,-95.36802396,4,0.0017821543780000002
4910,29.70232122,-95.52047159,3,0.0009739880952000001
4911,29.71775749,-95.53557082,5,0.00095375
4912,29.749645899999997,-95.4282983,5,0.0007966666667
4913,29.72549863,-95.41754998,7,0.0008349999999999999
4914,29.70623539,-95.51157638,8,0.00202
4915,29.71025363,-95.41509029,2,0.0004712003968
4916,29.78858647,-95.34109941,2,0.00137
4917,29.70340876,-95.49303207,6,0.001075
4918,29.80201543,-95.48483969,6,0.001332
4919,29.73463813,-95.23976051,3,0.000705
4920,29.79514968,-95.34211934,7,0.00149
4921,29.60376034,-95.36988885,2,0.0006033531746000001
4922,29.71045896,-95.26546848,2,0.0027975
4923,29.72297447,-95.54579115,8,0.0012900000000000001
4924,29.61650299,-95.32426362,2,0.000742
4925,29.79756988,-95.33251084,2,0.001055690476
4926,29.70558628,-95.49429443,14,0.00182
4927,29.739978999999998,-95.26320179,5,0.0009441666667000001
4928,29.69509406,-95.49742582,4,0.00064
4929,29.74917821,-95.43677456,2,0.00063
4930,29.60459817,-95.36952707,2,0.000625
4931,29.77059775,-95.42470505,2,0.0008351503758999999
4932,29.79656978,-95.34135851,3,0.0016365
4933,29.77514018,-95.37786595,2,0.0013532638889999999
4934,29.74184319,-95.43708552,2,0.0008303571429
4935,29.80254403,-95.4682305,3,0.00126
4936,29.69157585,-95.2664745,2,0.0005679999999999999
4937,29.71023106,-95.41082885,2,0.0004995
4938,29.72515198,-95.28105684,2,0.0009211805556000001
4939,29.70387592,-95.53797841,6,0.0008483333333
4940,29.72396141,-95.40480563,3,0.0006326190476000001
4941,29.73783261,-95.23637185,2,0.0006641666667000001
4942,29.78431066,-95.34191105,9,0.001424583333
4943,29.70374333,-95.40951248,10,0.0004925
4944,29.70641352,-95.52258631,6,0.0011619999999999998
4945,29.71188584,-95.26249056,5,0.0015825
4946,29.70440553,-95.41553083,2,0.0005329166667
4947,29.60440567,-95.35611621,2,0.0008652083332999999
4948,29.71502332,-95.27440803,2,0.0011515398549999999
4949,29.794633299999997,-95.48215124,6,0.00067
4950,29.68663121,-95.27558794,9,0.0009404166667
4951,29.78553568,-95.29930963,2,0.001029861111
4952,29.80734229,-95.38846341,2,0.0006758333332999999
4953,29.73685963,-95.26141088,3,0.001010416667
4954,29.69938304,-95.50096892,2,0.00065
4955,29.79691202,-95.32554851,2,0.001003958333
4956,29.78151624,-95.29352312,2,0.001348541667
4957,29.73757955,-95.24096488,2,0.0007465
4958,29.72207204,-95.40246563,2,0.0005233333333
4959,29.7762045,-95.39389366,2,0.001805
4960,29.74297648,-95.25341999,2,0.0006285454545
4961,29.69507656,-95.52415042,2,0.002493333333
4962,29.71031625,-95.41833587,2,0.001065
4963,29.70846915,-95.51016116,2,0.001332333333
4964,29.60667061,-95.38021545,2,0.000685
4965,29.80379829,-95.41093136,6,0.00151
4966,29.69103632,-95.50509934,6,0.0010550000000000002
4967,29.79609706,-95.46840944,4,0.0007
4968,29.79614662,-95.47059718,4,0.000414
4969,29.77439536,-95.38060546,7,0.00109
4970,29.70440509,-95.41604737,5,0.00055
4971,29.77484253,-95.45574901,14,0.002409166667
4972,29.68605958,-95.27250146,2,0.0005802521367999999
4973,29.69704811,-95.26758121,2,0.000625
4974,29.73375919,-95.25516797,3,0.0008825641026000001
4975,29.71316468,-95.4066435,3,0.0008481103679
4976,29.616135999999997,-95.3226958,2,0.00082
4977,29.76720167,-95.37714749999999,2,0.001351666667
4978,29.76662873,-95.38201439,4,0.000953
4979,29.76976972,-95.39313306,9,0.0009733333333
4980,29.8123647,-95.38588441,2,0.0007848712121
4981,29.72022727,-95.4130123,3,0.0009390909091
4982,29.62095738,-95.33366353,2,0.0009550000000000001
4983,29.72367736,-95.40073763,6,0.000649875
4984,29.78375465,-95.34190105,9,0.001579272727
4985,29.70854007,-95.40323946,20,0.001508333333
4986,29.69920816,-95.27128115,3,0.0006936111111
4987,29.74853344,-95.25530458,2,0.00064
4988,29.72540148,-95.26636035,2,0.003906666667
4989,29.70541729,-95.49801781,7,0.0013872222219999998
4990,29.72381932,-95.41675111,7,0.0005770833333
4991,29.62090463,-95.31749391,2,0.001438333333
4992,29.60210531,-95.299059,2,0.00131875
4993,29.74573406,-95.24282937,2,0.000496375774
4994,29.78634951,-95.48109339,2,0.0007093
4995,29.71581029,-95.27262844,2,0.001061458333
4996,29.60737423,-95.37469124,2,0.00064625
4997,29.77834118,-95.34112979999999,3,0.00109125
4998,29.71654277,-95.53272552,2,0.000687781746
4999,29.77857594,-95.34314403,3,0.000904
5000,29.81371747,-95.38434422,5,0.00207
5001,29.80283163,-95.48164655,4,0.0009625
5002,29.78152694,-95.30347806,2,0.001202
5003,29.71841486,-95.25596219,2,0.001085333333
5004,29.80639755,-95.40624193,2,0.000439017094
5005,29.79657692,-95.3407125,4,0.0019100000000000002
5006,29.60059713,-95.33133822,2,0.00158
5007,29.78758713,-95.47239164,2,0.0005899722222000001
5008,29.70063788,-95.41271974,2,0.00042700595239999995
5009,29.78082628,-95.29351312,2,0.001338011364
5010,29.75563862,-95.25575057,2,0.0007797023810000001
5011,29.72107779,-95.26228317,2,0.001342857143
5012,29.76285556,-95.41951192,6,0.001154791667
5013,29.7923337,-95.47315953,2,0.00048611111110000003
5014,29.602723699999995,-95.35636032,2,0.0007664285713999999
5015,29.71784418,-95.53238354,2,0.000986175
5016,29.72066044,-95.41698732,2,0.0006375
5017,29.81215167,-95.41031635,7,0.0017038076920000002
5018,29.60088966,-95.31336369,2,0.00133
5019,29.80865831,-95.34781814,2,0.0010375
5020,29.6094656,-95.36789304,2,0.0009316666667
5021,29.76780173,-95.39712104,10,0.0010275
5022,29.79823069,-95.33928353,2,0.002075
5023,29.61825252,-95.34184038,2,0.00074
5024,29.79939768,-95.48095754,2,0.0005655833332999999
5025,29.78025168,-95.34809973,2,0.0009385714286
5026,29.80900089,-95.38906654,2,0.0006799999999999999
5027,29.61548876,-95.35544188,5,0.00129625
5028,29.734294199999997,-95.23781097,2,0.0005972580645
5029,29.8005717,-95.3386195,8,0.001178333333
5030,29.71577515,-95.27417775,2,0.0009904166667000002
5031,29.76832058,-95.38300334,4,0.00133
5032,29.78646766,-95.34040135,6,0.001852222222
5033,29.71958927,-95.52348441,3,0.000412
5034,29.71130736,-95.40103094,24,0.001702
5035,29.60210398,-95.31785663,2,0.001185
5036,29.74936128,-95.44168359999999,3,0.001058984127
5037,29.60108909,-95.30506696,2,0.001195833333
5038,29.61930578,-95.34467735,2,0.0008080555556
5039,29.79159852,-95.48330225,2,0.0004925
5040,29.70623509,-95.40276573,24,0.0012185714290000001
5041,29.73536822,-95.24386309,2,0.000662
5042,29.81223502,-95.39580447,2,0.0008157142857
5043,29.72115969,-95.54887905,6,0.0008300000000000001
5044,29.73392509,-95.23372182,3,0.0007652335859
5045,29.60505925,-95.37874463,2,0.0007696577380999999
5046,29.73987732,-95.2597268,2,0.00084
5047,29.76260188,-95.26543214,2,0.005066666667
5048,29.72572637,-95.39970428,6,0.0010033333329999999
5049,29.72276224,-95.55095731,6,0.00082
5050,29.6924875,-95.27687339,2,0.0008140625
5051,29.71024121,-95.41715653,2,0.0005461333333
5052,29.69341087,-95.50331635,2,0.0008609999999999999
5053,29.80891198,-95.40840151,3,0.0006769444443999999
5054,29.60228515,-95.36956701,2,0.0009183333332999999
5055,29.705344899999996,-95.41142178,6,0.0004648333333
5056,29.69749254,-95.26800357,2,0.0006785858586
5057,29.69331704,-95.49593287,4,0.001
5058,29.71702588,-95.28217563,5,0.0008885714286000001
5059,29.74379346,-95.43787407,2,0.0006433333333
5060,29.78455751,-95.4721411,3,0.00183
5061,29.62096241,-95.33469579,2,0.0008033333333
5062,29.73282869,-95.24177947,5,0.0009863888889
5063,29.75368701,-95.43681075,2,0.0007925
5064,29.71652554,-95.26626398,2,0.0038799999999999998
5065,29.70515836,-95.53528545,6,0.0008075
5066,29.72638944,-95.5510661,2,0.000585
5067,29.80196166,-95.34038004,12,0.002575
5068,29.60757168,-95.35544051,2,0.001083125
5069,29.71623549,-95.53062817,3,0.0005168181818
5070,29.70151816,-95.5270108,2,0.0004353571429
5071,29.77784596,-95.4307728,8,0.0040375
5072,29.77084767,-95.39489801,9,0.0011577158869999998
